"Name"	"File Extension"	"File Type"	"Is Deleted"	"Last Accessed"	"File Created"	"Last Modified"	"Size"	"Address"	"Hash Value"	"Known Status"	"Permissions"	"Full Path"
"st_loc2.bmp"	".bmp"	"r"	""	"2007-02-28 02:12:57 IST"	"2007-02-28 02:12:57 IST"	"2007-02-28 02:12:57 IST"	"822"	"737"	"e025b3293df702c3c1cd8558bfb2fafd"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/st_loc2.bmp"
"st_loc2.bmp-slack"	".bmp-slack"	"r"	""	"2007-02-28 02:12:57 IST"	"2007-02-28 02:12:57 IST"	"2007-02-28 02:12:57 IST"	"202"	"737"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/st_loc2.bmp-slack"
"st_mw.bmp"	".bmp"	"r"	""	"2007-02-28 02:12:58 IST"	"2007-02-28 02:12:58 IST"	"2007-02-28 02:12:58 IST"	"822"	"738"	"06fea6f49cd7194637406fdbcabdc96f"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/st_mw.bmp"
"st_mw.bmp-slack"	".bmp-slack"	"r"	""	"2007-02-28 02:12:58 IST"	"2007-02-28 02:12:58 IST"	"2007-02-28 02:12:58 IST"	"202"	"738"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/st_mw.bmp-slack"
"st_new2.bmp"	".bmp"	"r"	""	"2007-02-28 02:12:57 IST"	"2007-02-28 02:12:57 IST"	"2007-02-28 02:12:57 IST"	"822"	"739"	"30c084cc39ce46778dff956d37854a2c"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/st_new2.bmp"
"st_new2.bmp-slack"	".bmp-slack"	"r"	""	"2007-02-28 02:12:57 IST"	"2007-02-28 02:12:57 IST"	"2007-02-28 02:12:57 IST"	"202"	"739"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/st_new2.bmp-slack"
"st_shp.bmp"	".bmp"	"r"	""	"2007-02-28 02:12:58 IST"	"2007-02-28 02:12:58 IST"	"2007-02-28 02:12:58 IST"	"1334"	"740"	"9e401c1f959d9669fa4c1f9b23c9b0c8"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/st_shp.bmp"
"st_shp.bmp-slack"	".bmp-slack"	"r"	""	"2007-02-28 02:12:58 IST"	"2007-02-28 02:12:58 IST"	"2007-02-28 02:12:58 IST"	"202"	"740"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/st_shp.bmp-slack"
"st_ts.bmp"	".bmp"	"r"	""	"2007-02-28 02:13:00 IST"	"2007-02-28 02:13:00 IST"	"2007-02-28 02:13:00 IST"	"822"	"741"	"efe1439935ce9d586b4d40d5b2ff7c5d"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/st_ts.bmp"
"st_ts.bmp-slack"	".bmp-slack"	"r"	""	"2007-02-28 02:13:00 IST"	"2007-02-28 02:13:00 IST"	"2007-02-28 02:13:00 IST"	"202"	"741"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/st_ts.bmp-slack"
"st_vid2.bmp"	".bmp"	"r"	""	"2007-02-28 02:12:57 IST"	"2007-02-28 02:12:57 IST"	"2007-02-28 02:12:57 IST"	"822"	"742"	"75040dd5f17bb0264d1baaa09cbbe7e2"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/st_vid2.bmp"
"st_vid2.bmp-slack"	".bmp-slack"	"r"	""	"2007-02-28 02:12:57 IST"	"2007-02-28 02:12:57 IST"	"2007-02-28 02:12:57 IST"	"202"	"742"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/st_vid2.bmp-slack"
"st_web2.bmp"	".bmp"	"r"	""	"2007-02-28 02:13:00 IST"	"2007-02-28 02:13:00 IST"	"2007-02-28 02:13:00 IST"	"1062"	"743"	"bd5c1125dc76fc2ca4e65cd05adc060d"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/st_web2.bmp"
"st_web2.bmp-slack"	".bmp-slack"	"r"	""	"2007-02-28 02:13:00 IST"	"2007-02-28 02:13:00 IST"	"2007-02-28 02:13:00 IST"	"474"	"743"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/st_web2.bmp-slack"
"tra2.bmp"	".bmp"	"r"	""	"2007-02-28 02:13:00 IST"	"2007-02-28 02:13:00 IST"	"2007-02-28 02:13:00 IST"	"356"	"744"	"6b4bcf17b552aee4334f794d601ad5a9"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/tra2.bmp"
"trav_1.bmp"	".bmp"	"r"	""	"2007-06-24 05:28:35 IST"	"2007-06-24 05:28:35 IST"	"2007-06-24 05:28:35 IST"	"1334"	"745"	"93c5d049c35219ea0137040ac7312890"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/trav_1.bmp"
"trav_1.bmp-slack"	".bmp-slack"	"r"	""	"2007-06-24 05:28:35 IST"	"2007-06-24 05:28:35 IST"	"2007-06-24 05:28:35 IST"	"202"	"745"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/trav_1.bmp-slack"
"yma2_s0.bmp"	".bmp"	"r"	""	"2007-02-28 02:13:01 IST"	"2007-02-28 02:13:01 IST"	"2007-02-28 02:13:01 IST"	"824"	"746"	"4b092bac085825454413095d881a393b"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/yma2_s0.bmp"
"yma2_s0.bmp-slack"	".bmp-slack"	"r"	""	"2007-02-28 02:13:01 IST"	"2007-02-28 02:13:01 IST"	"2007-02-28 02:13:01 IST"	"200"	"746"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/yma2_s0.bmp-slack"
"yma2_s1.bmp"	".bmp"	"r"	""	"2007-02-28 02:13:02 IST"	"2007-02-28 02:13:02 IST"	"2007-02-28 02:13:02 IST"	"1464"	"747"	"03c55730e2758264c85df284035ea66f"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/yma2_s1.bmp"
"yma2_s1.bmp-slack"	".bmp-slack"	"r"	""	"2007-02-28 02:13:02 IST"	"2007-02-28 02:13:02 IST"	"2007-02-28 02:13:02 IST"	"72"	"747"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows/Temporary Internet Files/Virtualized/C/ProgramData/Yahoo! Companion/Icons/yma2_s1.bmp-slack"
"account{0AC3F95A-6842-4636-AB60-A2F43F0900FD}.oeaccount"	".oeaccount"	"r"	""	"2007-07-08 04:21:59 IST"	"2007-07-08 04:21:59 IST"	"2007-02-28 00:04:07 IST"	"1736"	"76"	"a38784cbdb14a9805a38888758bb8813"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/account{0AC3F95A-6842-4636-AB60-A2F43F0900FD}.oeaccount"
"account{0AC3F95A-6842-4636-AB60-A2F43F0900FD}.oeaccount-slack"	".oeaccount-slack"	"r"	""	"2007-07-08 04:21:59 IST"	"2007-07-08 04:21:59 IST"	"2007-02-28 00:04:07 IST"	"312"	"76"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/account{0AC3F95A-6842-4636-AB60-A2F43F0900FD}.oeaccount-slack"
"account{D0C529A8-9374-4302-9FEE-209C0C88DE51}.oeaccount"	".oeaccount"	"r"	""	"2007-07-08 04:21:59 IST"	"2007-07-08 04:21:59 IST"	"2007-02-28 00:04:07 IST"	"1508"	"77"	"8681ceb063c04ccbbe28050a2b984a59"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/account{D0C529A8-9374-4302-9FEE-209C0C88DE51}.oeaccount"
"account{D0C529A8-9374-4302-9FEE-209C0C88DE51}.oeaccount-slack"	".oeaccount-slack"	"r"	""	"2007-07-08 04:21:59 IST"	"2007-07-08 04:21:59 IST"	"2007-02-28 00:04:07 IST"	"28"	"77"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/account{D0C529A8-9374-4302-9FEE-209C0C88DE51}.oeaccount-slack"
"edb0000C.log"	".log"	"r"	""	"2007-08-04 21:39:02 IST"	"2007-08-04 21:39:02 IST"	"2007-08-04 21:33:11 IST"	"2097152"	"89"	"28b41e26339c86f1c4ee2628027b760f"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Backup/new/edb0000C.log"
"WindowsMail.MSMessageStore"	".MSMessageStore"	"r"	""	"2007-08-04 21:39:02 IST"	"2007-08-04 21:39:02 IST"	"2007-08-04 21:33:09 IST"	"2121728"	"90"	"f23542288d9c309890ca50d3baeecf26"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Backup/new/WindowsMail.MSMessageStore"
"WindowsMail.pat"	".pat"	"r"	""	"2007-08-04 21:39:05 IST"	"2007-08-04 21:39:05 IST"	"2007-08-04 21:33:11 IST"	"16384"	"91"	"da7e8bc37947e97e7e5666c091cb97b4"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Backup/new/WindowsMail.pat"
"edb.chk"	".chk"	"r"	""	"2007-07-08 04:22:00 IST"	"2007-07-08 04:22:00 IST"	"2007-07-08 03:40:57 IST"	"8192"	"78"	"3c43c0b1ba8498f184c60cfd47a23c5d"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/edb.chk"
"account{1E352AFE-A501-4D62-AD75-2B2DBBB4E6F7}.oeaccount"	".oeaccount"	"r"	""	"2007-08-04 21:38:31 IST"	"2007-08-04 21:38:31 IST"	"2007-02-28 04:10:23 IST"	"2230"	"93"	"8163088214a32e565277fa7d3b64cd17"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/account{1E352AFE-A501-4D62-AD75-2B2DBBB4E6F7}.oeaccount"
"account{1E352AFE-A501-4D62-AD75-2B2DBBB4E6F7}.oeaccount-slack"	".oeaccount-slack"	"r"	""	"2007-08-04 21:38:31 IST"	"2007-08-04 21:38:31 IST"	"2007-02-28 04:10:23 IST"	"330"	"93"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/account{1E352AFE-A501-4D62-AD75-2B2DBBB4E6F7}.oeaccount-slack"
"account{37A2BDE9-A4AE-4B1C-92A0-B29C64778BAD}.oeaccount"	".oeaccount"	"r"	""	"2007-08-04 21:38:32 IST"	"2007-08-04 21:38:32 IST"	"2007-04-11 02:20:33 IST"	"4366"	"94"	"b479e633fe5a54d83a2724fac0aba594"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/account{37A2BDE9-A4AE-4B1C-92A0-B29C64778BAD}.oeaccount"
"account{37A2BDE9-A4AE-4B1C-92A0-B29C64778BAD}.oeaccount-slack"	".oeaccount-slack"	"r"	""	"2007-08-04 21:38:32 IST"	"2007-08-04 21:38:32 IST"	"2007-04-11 02:20:33 IST"	"242"	"94"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/account{37A2BDE9-A4AE-4B1C-92A0-B29C64778BAD}.oeaccount-slack"
"165D65F6-00000004.eml"	".eml"	"r"	""	"2007-08-04 21:38:32 IST"	"2007-08-04 21:38:32 IST"	"2007-07-26 05:20:12 IST"	"115219"	"96"	"6875ab7dca18b79dbf96988011d70450"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Deleted Items/165D65F6-00000004.eml"
"165D65F6-00000004.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:32 IST"	"2007-08-04 21:38:32 IST"	"2007-07-26 05:20:12 IST"	"493"	"96"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Deleted Items/165D65F6-00000004.eml-slack"
"165D65F6-00000004.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:32 IST"	"2007-08-04 21:38:32 IST"	"2007-07-26 05:20:12 IST"	"1150"	"96"	"015dbe96249d3047675b0c0e047e243b"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Deleted Items/165D65F6-00000004.eml:OECustomProperty"
"165D65F6-00000004.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:32 IST"	"2007-08-04 21:38:32 IST"	"2007-07-26 05:20:12 IST"	"386"	"96"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Deleted Items/165D65F6-00000004.eml:OECustomProperty-slack"
"242D0208-00000003.eml"	".eml"	"r"	""	"2007-08-04 21:38:32 IST"	"2007-08-04 21:38:32 IST"	"2007-04-14 22:23:11 IST"	"17264"	"97"	"706d3998ee844d23b6085152ba4f7019"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Deleted Items/242D0208-00000003.eml"
"242D0208-00000003.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:32 IST"	"2007-08-04 21:38:32 IST"	"2007-04-14 22:23:11 IST"	"144"	"97"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Deleted Items/242D0208-00000003.eml-slack"
"242D0208-00000003.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:32 IST"	"2007-08-04 21:38:32 IST"	"2007-04-14 22:23:11 IST"	"1374"	"97"	"36ebb44e14da58344204434a550577a7"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Deleted Items/242D0208-00000003.eml:OECustomProperty"
"242D0208-00000003.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:32 IST"	"2007-08-04 21:38:32 IST"	"2007-04-14 22:23:11 IST"	"162"	"97"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Deleted Items/242D0208-00000003.eml:OECustomProperty-slack"
"2D662154-00000001.eml"	".eml"	"r"	""	"2007-08-04 21:38:32 IST"	"2007-08-04 21:38:32 IST"	"2007-04-13 04:07:21 IST"	"3273"	"98"	"73c9f2a46dddf75f0ff31604250bff44"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Deleted Items/2D662154-00000001.eml"
"2D662154-00000001.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:32 IST"	"2007-08-04 21:38:32 IST"	"2007-04-13 04:07:21 IST"	"311"	"98"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Deleted Items/2D662154-00000001.eml-slack"
"2D662154-00000001.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:32 IST"	"2007-08-04 21:38:32 IST"	"2007-04-13 04:07:21 IST"	"930"	"98"	"5fc33c17b73e08d0fc4e3b315f225742"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Deleted Items/2D662154-00000001.eml:OECustomProperty"
"2D662154-00000001.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:32 IST"	"2007-08-04 21:38:32 IST"	"2007-04-13 04:07:21 IST"	"94"	"98"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Deleted Items/2D662154-00000001.eml:OECustomProperty-slack"
"542D5F24-00000002.eml"	".eml"	"r"	""	"2007-08-04 21:38:32 IST"	"2007-08-04 21:38:32 IST"	"2007-07-26 05:20:17 IST"	"4385"	"99"	"2f11f1144565143256f1b5153ebd4658"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Deleted Items/542D5F24-00000002.eml"
"542D5F24-00000002.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:32 IST"	"2007-08-04 21:38:32 IST"	"2007-07-26 05:20:17 IST"	"223"	"99"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Deleted Items/542D5F24-00000002.eml-slack"
"542D5F24-00000002.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:32 IST"	"2007-08-04 21:38:32 IST"	"2007-07-26 05:20:17 IST"	"1050"	"99"	"a5de36d8e616366941596ee6608e5a2c"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Deleted Items/542D5F24-00000002.eml:OECustomProperty"
"542D5F24-00000002.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:32 IST"	"2007-08-04 21:38:32 IST"	"2007-07-26 05:20:17 IST"	"486"	"99"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Deleted Items/542D5F24-00000002.eml:OECustomProperty-slack"
"winmail.fol"	".fol"	"r"	""	"2007-08-04 21:38:32 IST"	"2007-08-04 21:38:32 IST"	"2007-02-28 04:08:42 IST"	"326"	"100"	"c0da812c2d501f4ce7b5f811534c8fcc"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Deleted Items/winmail.fol"
"winmail.fol-slack"	".fol-slack"	"r"	""	"2007-08-04 21:38:32 IST"	"2007-08-04 21:38:32 IST"	"2007-02-28 04:08:42 IST"	"186"	"100"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Deleted Items/winmail.fol-slack"
"winmail.fol"	".fol"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-02-28 04:08:42 IST"	"298"	"102"	"2fe66cbfd0ff1f10cd1ae60a718fd0bb"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Drafts/winmail.fol"
"winmail.fol-slack"	".fol-slack"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-02-28 04:08:42 IST"	"214"	"102"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Drafts/winmail.fol-slack"
"0C130270-0000000D.eml"	".eml"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-07-25 02:32:29 IST"	"3263"	"104"	"7fa7a8689fe7d645f5ff806be1051c2a"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/0C130270-0000000D.eml"
"0C130270-0000000D.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-07-25 02:32:29 IST"	"321"	"104"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/0C130270-0000000D.eml-slack"
"0C130270-0000000D.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-07-25 02:32:29 IST"	"924"	"104"	"88ec69f863a988fcca4f679445d64bb9"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/0C130270-0000000D.eml:OECustomProperty"
"0C130270-0000000D.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-07-25 02:32:29 IST"	"100"	"104"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/0C130270-0000000D.eml:OECustomProperty-slack"
"10AB12E1-00000012.eml"	".eml"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-07-26 05:20:03 IST"	"3028"	"105"	"4935918a39b2700f78782c4de8f319f4"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/10AB12E1-00000012.eml"
"10AB12E1-00000012.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-07-26 05:20:03 IST"	"44"	"105"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/10AB12E1-00000012.eml-slack"
"10AB12E1-00000012.eml:OECustomProperty"	".eml:OECustomProperty"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-07-26 05:20:03 IST"	"930"	"105"	"18e13378aaaa4a02868cc80fc934f6a8"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/10AB12E1-00000012.eml:OECustomProperty"
"10AB12E1-00000012.eml:OECustomProperty-slack"	".eml:OECustomProperty-slack"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-07-26 05:20:03 IST"	"94"	"105"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/10AB12E1-00000012.eml:OECustomProperty-slack"
"1A3A3A70-00000013.eml"	".eml"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-07-26 05:19:49 IST"	"18818"	"106"	"dc8707143327214c9b14ba61fb14e500"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/1A3A3A70-00000013.eml"
"1A3A3A70-00000013.eml-slack"	".eml-slack"	"r"	""	"2007-08-04 21:38:33 IST"	"2007-08-04 21:38:33 IST"	"2007-07-26 05:19:49 IST"	"126"	"106"	"null"	"unknown"	"rrwxrwxrwx"	"/img_Mantooth.E01/vol_vol2/Users/Wes Mantooth/AppData/Local/Microsoft/Windows Mail/Local Folders/Inbox/1A3A3A70-00000013.eml-slack"
